event_id,conversation_id,timestamp,event_type,state_before,state_after,source,payload
evt_01843,conv_0179,2026-06-06 15:05:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01844,conv_0179,2026-06-06 15:06:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00883""}"
evt_00183,conv_0018,2026-06-06 15:07:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0018""}"
evt_01845,conv_0179,2026-06-06 15:07:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.96}"
evt_00184,conv_0018,2026-06-06 15:08:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0018""}"
evt_01846,conv_0179,2026-06-06 15:08:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01847,conv_0179,2026-06-06 15:12:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_00185,conv_0018,2026-06-06 15:13:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0018""}"
evt_01848,conv_0179,2026-06-06 15:13:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01134,conv_0113,2026-06-06 16:05:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01135,conv_0113,2026-06-06 16:06:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00552""}"
evt_01136,conv_0113,2026-06-06 16:07:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.84}"
evt_01137,conv_0113,2026-06-06 16:08:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01138,conv_0113,2026-06-06 16:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_01139,conv_0113,2026-06-06 16:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Kia K5""}"
evt_01140,conv_0113,2026-06-06 16:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 213-33-79""}"
evt_01141,conv_0113,2026-06-06 16:19:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0113""}"
evt_01142,conv_0113,2026-06-06 16:20:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0113""}"
evt_01143,conv_0113,2026-06-06 16:25:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0113""}"
evt_00882,conv_0088,2026-06-06 16:40:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00883,conv_0088,2026-06-06 16:41:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00430""}"
evt_00884,conv_0088,2026-06-06 16:42:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.92}"
evt_00885,conv_0088,2026-06-06 16:43:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00886,conv_0088,2026-06-06 16:45:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_00887,conv_0088,2026-06-06 16:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Hyundai Santa Fe""}"
evt_00888,conv_0088,2026-06-06 16:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 188-98-94""}"
evt_00889,conv_0088,2026-06-06 16:54:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0088""}"
evt_00890,conv_0088,2026-06-06 16:55:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0088""}"
evt_00891,conv_0088,2026-06-06 17:00:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0088""}"
evt_00389,conv_0039,2026-06-06 18:29:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00390,conv_0039,2026-06-06 18:30:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00193""}"
evt_00391,conv_0039,2026-06-06 18:31:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.96}"
evt_00392,conv_0039,2026-06-06 18:32:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00393,conv_0039,2026-06-06 18:34:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""PPF elements""}"
evt_00394,conv_0039,2026-06-06 18:35:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Lexus RX""}"
evt_00395,conv_0039,2026-06-06 18:36:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 139-49-37""}"
evt_00396,conv_0039,2026-06-06 18:43:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0039""}"
evt_00397,conv_0039,2026-06-06 18:44:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0039""}"
evt_00398,conv_0039,2026-06-06 18:49:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0039""}"
evt_01425,conv_0140,2026-06-07 09:39:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01426,conv_0140,2026-06-07 09:40:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00688""}"
evt_01427,conv_0140,2026-06-07 09:41:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.84}"
evt_01428,conv_0140,2026-06-07 09:42:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01429,conv_0140,2026-06-07 09:44:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_01430,conv_0140,2026-06-07 09:45:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Hyundai Santa Fe""}"
evt_01431,conv_0140,2026-06-07 09:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 240-60-70""}"
evt_01432,conv_0140,2026-06-07 09:52:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Detailing wash""}"
evt_01433,conv_0140,2026-06-07 09:53:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0140""}"
evt_01434,conv_0140,2026-06-07 09:54:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0140""}"
evt_01435,conv_0140,2026-06-07 09:59:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0140""}"
evt_01217,conv_0121,2026-06-07 10:04:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01218,conv_0121,2026-06-07 10:05:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00592""}"
evt_01219,conv_0121,2026-06-07 10:06:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.83}"
evt_01220,conv_0121,2026-06-07 10:07:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01221,conv_0121,2026-06-07 10:09:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01222,conv_0121,2026-06-07 10:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_01223,conv_0121,2026-06-07 10:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 221-41-13""}"
evt_01224,conv_0121,2026-06-07 10:17:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Window tinting""}"
evt_01225,conv_0121,2026-06-07 10:18:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0121""}"
evt_01226,conv_0121,2026-06-07 10:19:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0121""}"
evt_01227,conv_0121,2026-06-07 10:24:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0121""}"
evt_01173,conv_0117,2026-06-07 11:35:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01174,conv_0117,2026-06-07 11:36:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00569""}"
evt_01175,conv_0117,2026-06-07 11:37:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.92}"
evt_01176,conv_0117,2026-06-07 11:38:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01177,conv_0117,2026-06-07 11:40:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01178,conv_0117,2026-06-07 11:41:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01179,conv_0117,2026-06-07 11:42:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 217-37-91""}"
evt_01180,conv_0117,2026-06-07 11:48:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Window tinting""}"
evt_01181,conv_0117,2026-06-07 11:49:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0117""}"
evt_01182,conv_0117,2026-06-07 11:50:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0117""}"
evt_01183,conv_0117,2026-06-07 11:55:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0117""}"
evt_01403,conv_0138,2026-06-07 12:05:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01404,conv_0138,2026-06-07 12:06:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00677""}"
evt_01405,conv_0138,2026-06-07 12:07:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.83}"
evt_01406,conv_0138,2026-06-07 12:08:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01407,conv_0138,2026-06-07 12:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01408,conv_0138,2026-06-07 12:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Tesla Model 3""}"
evt_01409,conv_0138,2026-06-07 12:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 238-58-64""}"
evt_02214,conv_0229,2026-06-07 12:17:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01410,conv_0138,2026-06-07 12:18:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_02215,conv_0229,2026-06-07 12:18:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01125""}"
evt_01411,conv_0138,2026-06-07 12:19:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0138""}"
evt_02216,conv_0229,2026-06-07 12:19:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.89}"
evt_01412,conv_0138,2026-06-07 12:20:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0138""}"
evt_02217,conv_0229,2026-06-07 12:20:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_02218,conv_0229,2026-06-07 12:22:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 329-59-67""}"
evt_02219,conv_0229,2026-06-07 12:23:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2229""}"
evt_02220,conv_0229,2026-06-07 12:24:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_01413,conv_0138,2026-06-07 12:25:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0138""}"
evt_02221,conv_0229,2026-06-07 12:31:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0229""}"
evt_02222,conv_0229,2026-06-07 12:32:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0229""}"
evt_02223,conv_0229,2026-06-07 12:37:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0229""}"
evt_01043,conv_0104,2026-06-07 13:05:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01044,conv_0104,2026-06-07 13:06:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00507""}"
evt_01045,conv_0104,2026-06-07 13:07:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.93}"
evt_01046,conv_0104,2026-06-07 13:08:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01047,conv_0104,2026-06-07 13:10:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01048,conv_0104,2026-06-07 13:11:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Porsche Macan""}"
evt_01053,conv_0104,2026-06-07 13:11:00,field_collected,scenario_active,collecting_fields,llm,"{""field"":""service"",""value"":""PPF elements""}"
evt_01049,conv_0104,2026-06-07 13:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 204-24-52""}"
evt_01050,conv_0104,2026-06-07 13:19:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0104""}"
evt_01051,conv_0104,2026-06-07 13:20:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0104""}"
evt_01052,conv_0104,2026-06-07 13:25:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0104""}"
evt_01348,conv_0133,2026-06-07 13:25:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01349,conv_0133,2026-06-07 13:26:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00652""}"
evt_01350,conv_0133,2026-06-07 13:27:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.9}"
evt_01351,conv_0133,2026-06-07 13:28:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01352,conv_0133,2026-06-07 13:30:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01353,conv_0133,2026-06-07 13:31:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Kia K5""}"
evt_01354,conv_0133,2026-06-07 13:32:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 233-53-49""}"
evt_01947,conv_0195,2026-06-07 13:35:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01948,conv_0195,2026-06-07 13:36:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00962""}"
evt_01949,conv_0195,2026-06-07 13:37:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.95}"
evt_01355,conv_0133,2026-06-07 13:38:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_01950,conv_0195,2026-06-07 13:38:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01356,conv_0133,2026-06-07 13:39:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0133""}"
evt_01357,conv_0133,2026-06-07 13:40:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0133""}"
evt_01951,conv_0195,2026-06-07 13:42:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01952,conv_0195,2026-06-07 13:43:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01358,conv_0133,2026-06-07 13:45:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0133""}"
evt_01228,conv_0122,2026-06-07 13:51:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01229,conv_0122,2026-06-07 13:52:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00598""}"
evt_01230,conv_0122,2026-06-07 13:53:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.95}"
evt_01231,conv_0122,2026-06-07 13:54:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01232,conv_0122,2026-06-07 13:56:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_01233,conv_0122,2026-06-07 13:57:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_01234,conv_0122,2026-06-07 13:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 222-42-16""}"
evt_01235,conv_0122,2026-06-07 14:04:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Detailing wash""}"
evt_01236,conv_0122,2026-06-07 14:05:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0122""}"
evt_01237,conv_0122,2026-06-07 14:06:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0122""}"
evt_01238,conv_0122,2026-06-07 14:11:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0122""}"
evt_01370,conv_0135,2026-06-07 14:50:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
